"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""word""] within <doc (year=""2019"") />;Random sample:10000"
"Reference","Left","KWIC","Right"
"2019-01-06","against the attorney general and law enforcement authorities. </s><s> Actual incitement, in the criminal sense of the","word","."" </s><s> Matza urged Mandelblit to publicize whether he would move ahead with pre-indictment hearings before election day,"
"2019-01-06","be sooner rather than later. </s><s> As for the Duke and Duchess of Sussex, their first child should be born soon, and there''s no","word","on how many children they hope to have eventually. </s><s> It is unfortunate for the princes that their mother, Princess Diana,"
"2019-01-07","entrepreneurs-pitch-investors show, got an almond-raspberry roll.) You may note in the following excerpt that the","word","""vegan"" is not mentioned once (for a longer version, go here). </s><s> The Fort Worth location is owned by Shellana Morris with"
"2019-01-08","Both were wearing the logos of Frontline America, a Trump-supporting website.) </s><s> The second fellow hadn''t said a single","word","or disrupted the proceedings in any way. </s><s> He was just sitting there with his iPhone stabilizer and headset. </s><s> His ejection"
"2019-01-09","shopping, with no NFC support. </s><s> If you want to pay for things using a TicWatch, you''ll need the C2 or Pro model. </s><s> There''s no","word","on price yet, but are likely to be around the £170 mark given the pricing of their predecessors. </s><s> Both are expected to be"
"2019-01-10","world, originally coming from Nigeria, before settling down in the United States. </s><s> Everywhere he lived he preached the","word","of God. </s><s> Now, with this book, his words can travel internationally for him. </s><s> Jimmy Jones''s New Book ""Silent King"" is a"
"2019-01-10","debates on topics and share ideas,"" said Maj. Gregory Strong, ACSC instructor and lead coordinator for LEDx. </s><s> ""The","word","''leadership'' is difficult for some to define explicitly, and it means something different to people both in and out of"
"2019-01-12","fit to allow their players recover. </s><s> Consequently, instead of throwing the newly promoted teams into the fray from the","word","go, Abubakar says matches involving Bendel Insurance of Benin City, Kada City of Kaduna, Remo Stars of Ikenne and Gombe"
"2019-01-14","brand. </s><s> For example, the business name ""Jason''s Grocery Store,"" could potentially be eligible for trademark, but the","word","""grocery"" or ""store"" will not. </s><s> After that, you will have to conduct research to ensure that there isn''t a mark already"
"2019-01-15","to avoid pressure by the state''s pro-life advocates, saying it ""would be much better"" if LifeSiteNews ""could","word","[the situation]in a way that [Planned Parenthood] had considered the possibility [of abuse] but simply hadn''t"
"2019-01-16","collaborations between this pair are any indication, you can expect a retail price of closer to $300. </s><s> You only need one","word","to describe these sneakers -- clean. </s><s> With some modernized touches to the Blazer silhouette, like a new toe shape, these"
"2019-01-16","old I found her terrifying in the film, so there are some substantial charismatic shoes for Hathaway to fill. </s><s> Also,","word","has it that actress Viola Davis will be joining the project however that has yet to be confirmed. </s><s> Just for fun, I include"
"2019-01-17",". </s><s> About 150 people attended. </s><s> ""There has not been one word on how this is going to affect Riverwood and our kids. </s><s> Not one","word",","" one resident said. </s><s> Tim Matthews, a GDOT program manager who gave the presentation, which mostly included general"
"2019-01-17","my time as a States member is up,'' she said. </s><s> ''I''ve said from the start that I''m only doing one term - I''m just sticking to my","word",". </s><s> At this stage, it really does feel like time is running short.'' </s><s> She did not rule out standing again at some future point ''"
"2019-01-18","as Kevin Keen''s successor. </s><s> Promotion has always been the aim from the word go for Colchester this season, from the","word","go, and they are within touching distance of the automatic promotion places heading into this weekend''s match and have"
"2019-01-23","extensions will lead to greater success, but the possibilities that they offer are great. </s><s> In marketing, where every","word","counts, 120 additional characters (30 for the headline and 90 for the description) can make a significant difference,"
"2019-01-24","rural and urban centres. </s><s> It is also striking that in the more than 200 pages of Heroic Failure, not a single positive","word","about the EU is to be found. </s><s> It is further striking that he offers no analysis of the fascinating phenomenon of a Remain"
"2019-01-25","have to make plays, and my guys stepped up and did that in a crucial time. </s><s> And it shows that they have some resiliency. </s><s> A","word","we use a lot. </s><s> We were struggling, and we couldn''t score. </s><s> We were missing layups, offensive fouls. </s><s> It was one of those"
"2019-01-25","that if untreated will grow relentlessly and spread to other organs, killing the host, today we routinely use the","word","to describe diseases that may have as little as a 5% chance of progression over two decades. </s><s> And because modern"
"2019-01-25","and were called ""whores"" and ""sluts."" </s><s> When Russian priests discussed them on TV talk shows, they silently mouthed the","word","""vagina"" (there is no Russian language equivalent for ""pussy""), and the women were subsequently labeled ""mad vaginas"
"2019-01-26","ending, but because it is centered around a core principle of mobster life, the idea of of omertà. </s><s> Omertà is an Italian","word","of uncertain origin. </s><s> Some think it comes from the Spanish hombre, man, as hombredad ""the quality of being a man."" </s><s> Others"
"2019-01-26","seafood, says DeMasco. </s><s> ""In the fish business there are words that sell fish. </s><s> ''Snapper'' is one of those words. </s><s> Another","word","is ''grouper.'' </s><s> It is really hard to sell a fish that is not called snapper or grouper, so of course they''re the most"
"2019-01-29","palette of options to fit your scene and helps you create more meaningful content when using stock footage. </s><s> There''s no","word","yet on what the subscription prices will cost for each of the three tiers, but that information will arrive sometime"
"2019-01-29","dealing raised to death, countries such as the U.K., Australia and France would normally have been expected to put a","word","in for their release without much prompting. </s><s> But thanks to the failings of Trudeau''s foreign policy, Canadian"
"2019-01-29",", in that it doesn''t offering any performance advantage over a regular jacket... or Cerato. </s><s> Really, Sport is just a","word","to let you know that this grade is not the entry-level S which is also confusing because that letter is often used to"
"2019-02-01","and international reserves and prepare for future financial difficulties if and when they may occur. </s><s> There is no","word","on any future dialogue between the Haitian government and the IMF after these most recent fuel protests and what"
"2019-02-02","every week. </s><s> We''re inevitably vulnerable, but then the Pentagon is vulnerable. </s><s> As a ""non-techie,"" I have to take the","word","of the guys upstairs who run our IT department. </s><s> You''ve got to give your IT staff sufficient resources to stay as far ahead"
"2019-02-03","has been blemished in the past what is your take on it? </s><s> I think it will not be appropriate for me to comment on a criminal''s","word","and I do not even want to say much about it. </s><s> In the last Assembly elections, the result was in favor of the Congress and"
"2019-02-04","as soon as your child begins his or her academic journey. </s><s> Don''t just say, ""How was your day?"" </s><s> That can be answered in one","word",". </s><s> Ask questions that require detail and thought, and show interest on your end. </s><s> Early on, I would ask my daughter simple"
